image_id,scab,healthy,frog_eye_leaf_spot,rust,complex,powdery_mildew,label
b88d01af97a4dc56.jpg,1,0,0,0,0,0,scab
81fd31ba5512e873.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
c09f2d9834a9f2ec.jpg,0,0,0,0,1,0,complex
edc25839fc062c75.jpg,1,0,0,0,0,0,scab
a4e2d2074f9e649b.jpg,0,0,1,0,1,0,frog_eye_leaf_spot complex
920938b66073ebf3.jpg,1,0,0,0,0,0,scab
e5949c9be98d2e48.jpg,1,0,0,0,0,0,scab
9ee390fd18622795.jpg,0,0,0,1,0,0,rust
fe80f448c0eb8775.jpg,0,0,0,0,1,0,complex
d2622eb73198ab9c.jpg,1,0,0,0,0,0,scab
ab6297b722417569.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
e90e1acab7e5aa50.jpg,0,0,0,1,0,0,rust
feb391e50d25a524.jpg,1,0,1,0,1,0,scab frog_eye_leaf_spot complex
bdf99023cb328137.jpg,1,0,0,0,0,0,scab
fc01c79c9ee107e1.jpg,0,1,0,0,0,0,healthy
ccdc9e82c2757562.jpg,0,1,0,0,0,0,healthy
fada200be0f209bf.jpg,0,0,0,0,0,1,powdery_mildew
f3e5a0ac6d132c1b.jpg,0,0,0,0,1,0,complex
b5abd6cfc12a2415.jpg,0,0,0,0,1,0,complex
faf0bdea81b8a181.jpg,0,1,0,0,0,0,healthy
8db43550701f63af.jpg,0,0,0,1,1,0,rust complex
9a0ece7b81b8b32a.jpg,0,0,0,1,0,0,rust
8db48ff4fc848433.jpg,0,0,0,1,0,0,rust
b4bf9ba04905fe06.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
a0d2c0edc636563f.jpg,0,0,0,0,1,0,complex
e11a83ebd82c9f68.jpg,1,0,0,0,0,0,scab
9d1c4276f31093b7.jpg,0,0,0,1,0,0,rust
b86d90f2cdb380d9.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
fd37824a0b15fe50.jpg,1,0,0,0,0,0,scab
91e93d80ea2bdd62.jpg,0,0,0,0,0,1,powdery_mildew
c087309bc278efe6.jpg,0,0,0,0,1,0,complex
c6c3e0fc39b43926.jpg,0,0,0,0,0,1,powdery_mildew
beb70fc360e0f038.jpg,1,0,0,0,0,0,scab
c3b555e0aed194cc.jpg,0,0,0,0,1,0,complex
ac43a5250bbf19cd.jpg,1,0,0,0,0,0,scab
b88cd081474b9aff.jpg,1,0,0,0,0,0,scab
c43c6851c354bfd6.jpg,0,0,0,1,0,0,rust
fba8d59054005efd.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
92e26c597a34a8f9.jpg,0,0,0,0,0,1,powdery_mildew
fe941088e3fe203f.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
c81e7f7340f43722.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
efa9c7dc6b002155.jpg,1,0,0,0,0,0,scab
91f2b9c1036d7f81.jpg,0,0,0,0,1,0,complex
aabe52ee45670564.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
cff02d717850c0b7.jpg,1,0,0,0,0,0,scab
f4f4e586589a8b98.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
fe91c4918e9a9e58.jpg,0,1,0,0,0,0,healthy
a1e9d79ceabc1061.jpg,1,0,0,0,0,0,scab
f4c092bec9b4cd38.jpg,1,0,1,0,1,0,scab frog_eye_leaf_spot complex
9db4ff9418307079.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
ff0a863660b26c9b.jpg,0,1,0,0,0,0,healthy
a1e8b67cc25569c9.jpg,0,1,0,0,0,0,healthy
f81fcdd00ce620de.jpg,0,1,0,0,0,0,healthy
c5d74a668d26d81b.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
b449c0a8f9d1e3e3.jpg,1,0,0,0,0,0,scab
d49b65d289cdf242.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
c1c63d9d2671383e.jpg,0,1,0,0,0,0,healthy
f886d22adb354b34.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
a8b2e0cebdca92c3.jpg,0,0,0,0,0,1,powdery_mildew
e0db6703687fc928.jpg,0,0,0,1,0,0,rust
b5da750f9a3034d2.jpg,0,0,0,1,0,0,rust
803e3e74737c314d.jpg,1,0,0,0,0,0,scab
fcd4816e99711837.jpg,0,1,0,0,0,0,healthy
ff8bc02bcb3c8b20.jpg,0,0,0,0,1,0,complex
c3d2d9ad61c2e351.jpg,1,0,0,0,0,0,scab
83ec4bc2b8f36a38.jpg,0,0,0,0,0,1,powdery_mildew
c491bf9137de0307.jpg,0,0,0,0,1,0,complex
bacf4b8c6a3c3131.jpg,0,0,0,1,0,0,rust
d2ce48abb09a7559.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
a9be91d69a43e981.jpg,0,1,0,0,0,0,healthy
f57533ba04e2c385.jpg,0,0,0,0,0,1,powdery_mildew
f4cf9f10696b052c.jpg,0,1,0,0,0,0,healthy
c7b037f4000ffd07.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
f2d0c0c70e373ed1.jpg,0,0,0,0,1,0,complex
fa5e7484806a9fc5.jpg,0,0,0,1,0,0,rust
c6c870b22de53dcc.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
b2a1478e59eb3b05.jpg,0,0,0,0,1,0,complex
8aff306a89259d66.jpg,0,0,0,0,0,1,powdery_mildew
ae14262be8af95b4.jpg,1,0,0,0,0,0,scab
ae4ab559144b3a7a.jpg,0,1,0,0,0,0,healthy
bee07c213c9fc6c0.jpg,0,0,0,1,0,0,rust
979a82f03a8770de.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
d4528d6f0d8add51.jpg,0,1,0,0,0,0,healthy
bef36a0ee11c111b.jpg,0,0,0,0,0,1,powdery_mildew
aea9d69dc898a968.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
97891870786e787e.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
c6d0873f7821676c.jpg,0,0,0,0,0,1,powdery_mildew
faa5c7b1653192e0.jpg,1,0,0,0,0,0,scab
a06bd0b5cd90eccd.jpg,0,1,0,0,0,0,healthy
c6b2668ce0e9f51a.jpg,1,0,0,0,0,0,scab
e47f2080fa283eb7.jpg,0,0,0,1,0,0,rust
a9ab8d40e4f7261e.jpg,0,0,0,1,0,0,rust
a58597879f5f3030.jpg,0,0,0,1,0,0,rust
91d0d190ffb486b3.jpg,0,0,0,1,0,0,rust
ab528502851f5eef.jpg,1,0,0,0,0,0,scab
ebf463c1d8f82c28.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
81dd8ff118a370c7.jpg,0,0,0,1,0,0,rust
84cb3a362cced993.jpg,0,1,0,0,0,0,healthy
9a65c292cdbb845b.jpg,1,0,0,0,0,0,scab
a296b39333c1e175.jpg,0,0,0,1,0,0,rust
e04f97a0da3649d6.jpg,0,1,0,0,0,0,healthy
f17a0fe3b8e409c1.jpg,0,0,0,0,0,1,powdery_mildew
ef32960a5ec5878c.jpg,1,0,0,0,0,0,scab
d76a2472bf41c427.jpg,1,0,0,0,0,0,scab
abbd39a75690426a.jpg,0,1,0,0,0,0,healthy
9deb1b81c42b4576.jpg,1,0,0,0,0,0,scab
d0fc54da438dcdc1.jpg,1,0,0,0,0,0,scab
804a9db4c7daf436.jpg,1,0,0,0,0,0,scab
a0ec94cd90ee1f96.jpg,1,0,0,0,0,0,scab
c0b6cd571cfb021b.jpg,0,0,0,0,1,0,complex
ef6463b8c002eb1f.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
a5c3aa145f345d4e.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
8b854dde304cfb64.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
e07c07e1e251d4f9.jpg,1,0,1,0,1,0,scab frog_eye_leaf_spot complex
fa25c0bd6829f718.jpg,1,0,0,0,0,0,scab
f1c6e38ebe889a0c.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
b66794d7c08a4f64.jpg,0,0,0,0,1,0,complex
ab5265bd8e1a9551.jpg,0,1,0,0,0,0,healthy
b317ad93543d8178.jpg,0,1,0,0,0,0,healthy
b92c45d624eb366c.jpg,1,0,0,0,0,0,scab
cccb301ddac79871.jpg,1,0,0,0,0,0,scab
e51dbe299c79080f.jpg,0,1,0,0,0,0,healthy
b5b92351794d0b4b.jpg,1,0,0,0,0,0,scab
df6070b067766662.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
9671d504dcec087f.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
c8e63fc07b497158.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
a0f0b76a654445df.jpg,0,1,0,0,0,0,healthy
c4d60bf3969035e9.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
f0ce832ccd38d5b4.jpg,1,0,0,0,0,0,scab
8b7ef0421e19ae5a.jpg,0,0,0,1,0,0,rust
a00bc74fdffc0e80.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
9779c1be825e2c4a.jpg,0,0,0,0,0,1,powdery_mildew
bf22f63ed33ac010.jpg,0,0,0,0,1,0,complex
aca3233387eaf894.jpg,0,0,0,1,0,0,rust
956e992b3d25348d.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
dce13e87c0ea45e2.jpg,1,0,0,0,0,0,scab
e08c00bf919a3fd7.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
9595adc14b707517.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
d5614ade2f30c947.jpg,0,1,0,0,0,0,healthy
e9d59435817c6ae4.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
c53f60b9b8609f8c.jpg,0,1,0,0,0,0,healthy
8cac3723f1aa3d8a.jpg,0,0,0,0,0,1,powdery_mildew
859a97c60ce15af3.jpg,1,0,0,0,0,0,scab
c198432ba935fbd2.jpg,1,0,0,0,0,0,scab
a5f4d690f996428d.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
86a468f86b8163f7.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
f8b4d13b0bc179c1.jpg,0,1,0,0,0,0,healthy
97603f943f0ac1dc.jpg,0,1,0,0,0,0,healthy
ec86b5d8c968c98d.jpg,0,0,0,0,1,0,complex
bd49d23ec83a8a39.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
e094f4191f3f097a.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
f0d287ba61e0b6c6.jpg,1,0,0,0,0,0,scab
95e4f084be1eca9c.jpg,1,0,0,0,0,0,scab
e0d5f8d7b56018f0.jpg,0,0,0,1,0,0,rust
d0da398dcd2526d9.jpg,0,0,0,0,0,1,powdery_mildew
89896e4e5b99d07c.jpg,1,0,0,0,0,0,scab
bf45907ecb106d49.jpg,0,1,0,0,0,0,healthy
cd10d6dfdb9a880a.jpg,0,0,0,0,1,0,complex
ab91d1a9d4b49a6c.jpg,0,0,0,1,0,0,rust
c0b26d813aa7f94e.jpg,1,0,0,0,0,0,scab
a239d6d15e81f345.jpg,0,0,0,1,0,0,rust
f04ea77b8b128bb0.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
b06a998f1a97cd52.jpg,0,0,0,0,0,1,powdery_mildew
85e8ffe5fea50004.jpg,1,0,0,0,0,0,scab
90f45f2e2d1e2789.jpg,0,1,0,0,0,0,healthy
ef819c07123f3b0b.jpg,1,0,0,0,0,0,scab
923852a8957a9f79.jpg,1,0,0,0,0,0,scab
a86b3a2ee587a50b.jpg,0,0,0,1,0,0,rust
a085c59e9ff86f40.jpg,0,0,0,1,1,0,rust complex
e8f7414af311f04e.jpg,1,0,0,0,0,0,scab
a8f260c397b796c2.jpg,0,0,0,1,0,0,rust
d0e558e8854ad4bf.jpg,1,0,0,0,0,0,scab
d97c18c4612e83fe.jpg,0,0,0,1,0,0,rust
fdb888a73896b158.jpg,0,1,0,0,0,0,healthy
e5f296b988c98c27.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
f23982695aed13ac.jpg,1,0,1,0,1,0,scab frog_eye_leaf_spot complex
ede3c2885a30e3cd.jpg,0,0,0,1,0,0,rust
b4dfd2d2683cc4c2.jpg,0,0,0,0,1,0,complex
c6a517557a5a685a.jpg,0,0,0,1,0,0,rust
a4877159d3e28e5c.jpg,0,1,0,0,0,0,healthy
f1f01dbfc26496a0.jpg,1,0,0,0,0,0,scab
fad5d4a45e45284b.jpg,0,1,0,0,0,0,healthy
fcc007febe0cb811.jpg,1,0,0,0,0,0,scab
b7c19a87c1476e32.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
8d98e55fc60bc954.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
d7206fc730bf82c8.jpg,0,1,0,0,0,0,healthy
e1bd81a46d56e45a.jpg,0,1,0,0,0,0,healthy
a1f89448e061bf7b.jpg,0,1,0,0,0,0,healthy
856b83aac7afa544.jpg,1,0,0,0,0,0,scab
d917a469db1b0953.jpg,0,0,0,1,0,0,rust
d281d27f4f2929c6.jpg,0,0,0,1,1,0,rust complex
a1b29a439b8d45db.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
fcf8cad027e5a182.jpg,0,1,0,0,0,0,healthy
9583e236a338bd8d.jpg,1,0,0,0,0,0,scab
c5691ba1c2975b3a.jpg,0,1,0,0,0,0,healthy
99c4c08add7e258f.jpg,1,0,0,0,0,0,scab
b488bc414b276fb6.jpg,1,0,0,0,0,0,scab
f5c5d09cc8d26d94.jpg,0,1,0,0,0,0,healthy
e9818f3e68409fdc.jpg,0,1,0,0,0,0,healthy
e831341fc0f1731f.jpg,0,0,0,0,1,0,complex
f10e4fda208af696.jpg,0,0,0,1,0,0,rust
ff2590584f2b48ec.jpg,0,0,0,1,0,0,rust
a33dda9670485772.jpg,1,0,0,0,0,0,scab
d4dcce4646e0bd34.jpg,0,0,0,0,1,0,complex
f36c8f1a10d131be.jpg,0,1,0,0,0,0,healthy
f887121de9f06726.jpg,1,0,0,0,0,0,scab
e4787a671ab512b1.jpg,1,0,0,0,0,0,scab
f435d222daeb8951.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
cd2b3ceaf41c6a14.jpg,0,1,0,0,0,0,healthy
c0d17fd8d78460f4.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
fc4269a4bde03fa0.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
f59e3266b8674268.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
a9a597d69aeaf001.jpg,0,0,0,1,0,0,rust
923f015f8cefd0c4.jpg,1,0,0,0,0,0,scab
a78bd9d4023176bc.jpg,0,0,0,0,0,1,powdery_mildew
d65a68a869772b07.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
d23d60927f11fa0d.jpg,1,0,0,0,0,0,scab
b43f9094d89a3bc9.jpg,0,1,0,0,0,0,healthy
ef2699cc46946aaa.jpg,0,0,0,1,0,0,rust
9dfd78087ab4c2c4.jpg,1,0,0,0,0,0,scab
a1959cc092a3fb73.jpg,0,0,0,0,1,0,complex
e0d08380ecbe17bf.jpg,1,0,0,0,0,0,scab
eba5e0d501d0af8b.jpg,1,0,0,0,0,0,scab
b59a8a65752642b7.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
b538cf471ea613d0.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
c6e05f0619de3333.jpg,0,0,0,0,0,1,powdery_mildew
8b2ed323c3d1d499.jpg,1,0,0,0,0,0,scab
869c8acd737cc133.jpg,0,1,0,0,0,0,healthy
c4c711f2b71e6c0d.jpg,0,0,0,0,1,0,complex
ab83c05147c3cfe6.jpg,0,0,0,1,0,0,rust
eb49c08f5f14a91b.jpg,1,0,0,0,0,0,scab
eded84c35f6c3030.jpg,1,0,0,0,0,0,scab
db6294bdb39a00ad.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
d23648cf298d36f4.jpg,0,1,0,0,0,0,healthy
dc32a161cfea9a19.jpg,0,1,0,0,0,0,healthy
f565cac1209b3b93.jpg,0,0,0,0,1,0,complex
beeb80cb8b85d702.jpg,1,0,0,0,0,0,scab
e39514961c59cccf.jpg,0,1,0,0,0,0,healthy
81ee3a9d45e1f883.jpg,1,0,0,0,0,0,scab
d6a5c30fade81c45.jpg,0,1,0,0,0,0,healthy
9403f85f88de92ba.jpg,1,0,0,0,0,0,scab
afd4e882c90d257d.jpg,1,0,0,0,0,0,scab
a8cd492386bb4af3.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
f49f0a5e32a09f0b.jpg,0,0,0,0,0,1,powdery_mildew
ac27d2d2cfda450c.jpg,0,0,0,1,0,0,rust
c28eca2752e43ae7.jpg,0,1,0,0,0,0,healthy
fc6dac4dbc044785.jpg,0,1,0,0,0,0,healthy
b23434724e9bd4cb.jpg,0,0,0,0,0,1,powdery_mildew
d2693dc5b03c95b4.jpg,1,0,0,0,0,0,scab
c2969713135b39dc.jpg,0,0,0,0,0,1,powdery_mildew
ac768bf5ea9410b8.jpg,0,1,0,0,0,0,healthy
a5df700ea6545a5a.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
abb8a707af00af51.jpg,0,1,0,0,0,0,healthy
d49a63bce881d8c7.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
ea0055abe7d2127d.jpg,1,0,0,0,0,0,scab
c9d3a0e93919c766.jpg,0,0,0,0,0,1,powdery_mildew
df3f021ca2ea82ad.jpg,0,1,0,0,0,0,healthy
de89b7c2c8939253.jpg,1,0,0,0,0,0,scab
aad05785b8a577e0.jpg,0,1,0,0,0,0,healthy
f9a7c81249bd14e5.jpg,0,0,0,1,0,0,rust
c23066d02fc17deb.jpg,0,1,0,0,0,0,healthy
81b74d197aec78d0.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
bdf581469f0a5598.jpg,1,0,0,0,0,0,scab
87c917a54876782f.jpg,0,0,0,0,1,0,complex
c6fb06d03f1a4dd0.jpg,1,0,0,0,0,0,scab
e0f6c61c4eb8698b.jpg,0,1,0,0,0,0,healthy
ee9d869d8d4a5509.jpg,1,0,0,0,0,0,scab
fbe0c937951203cb.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
a4bf865aa1ca465d.jpg,0,0,1,0,1,0,frog_eye_leaf_spot complex
edf2c4a14663654b.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
c3542f42de8f1693.jpg,0,0,0,1,0,0,rust
c88ca09ea69597d7.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
9e27229aded47512.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
dc24c9720d97359b.jpg,0,1,0,0,0,0,healthy
e38c19a82ff16ae2.jpg,0,1,0,0,0,0,healthy
852fea58ba36ca52.jpg,0,0,0,1,0,0,rust
94b3369fd0cb430e.jpg,1,0,0,0,0,0,scab
ebf6a6c28432629e.jpg,0,0,0,0,0,1,powdery_mildew
f5873e50d489684f.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
dfe13414f8e508dc.jpg,1,0,0,0,0,0,scab
a5f092d8c06dcfe4.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
85a493fedb0ac958.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
c0e18cf07d1b2de9.jpg,0,1,0,0,0,0,healthy
df32c54b91cc32e8.jpg,0,1,0,0,0,0,healthy
d919d79a42d83b98.jpg,0,1,0,0,0,0,healthy
eaab759780fe0838.jpg,0,0,0,1,0,0,rust
ce5691178db8ac69.jpg,0,0,0,1,0,0,rust
f81e81303db46ed6.jpg,0,1,0,0,0,0,healthy
c40ff130b7e9d885.jpg,1,0,0,0,0,0,scab
fcc18dc9c5cc26d4.jpg,0,1,0,0,0,0,healthy
d9e23662a51e893e.jpg,0,0,0,0,0,1,powdery_mildew
f90fd28104a5bcf6.jpg,0,0,0,1,0,0,rust
b781cd2d0e265f13.jpg,1,0,1,0,1,0,scab frog_eye_leaf_spot complex
aebc3da2c49c96c1.jpg,0,1,0,0,0,0,healthy
cbe43c078d739169.jpg,1,0,0,0,0,0,scab
bdee9ac05588d658.jpg,0,1,0,0,0,0,healthy
a4f5b7e235c2d444.jpg,0,1,0,0,0,0,healthy
aa8cc1de8aaf9ca4.jpg,1,0,0,0,0,0,scab
d2890735fd04cb3b.jpg,1,0,0,0,0,0,scab
95575250487eed8b.jpg,0,1,0,0,0,0,healthy
ad5bcac021ff6838.jpg,0,1,0,0,0,0,healthy
87b7627ec0ccc3c2.jpg,0,1,0,0,0,0,healthy
99f34786dca28993.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
8626168d7d3133d7.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
e8838d79d456529e.jpg,0,0,0,1,0,0,rust
e1b6c46bec27121e.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
85e387d76d987422.jpg,1,0,0,0,0,0,scab
f294f1c270e52ca7.jpg,0,1,0,0,0,0,healthy
95cf308cd04bee36.jpg,0,0,0,0,1,0,complex
81f86f0ff43c86d0.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
a88795d8d2398b3d.jpg,0,0,0,0,1,1,powdery_mildew complex
ab91929fda89490f.jpg,0,1,0,0,0,0,healthy
d599cb1bb704f0c2.jpg,1,0,0,0,0,0,scab
b0c58a70c5b1379f.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
f1b393f8674c22a4.jpg,1,0,0,0,0,0,scab
f5c1d6b74a9049ca.jpg,1,0,0,0,0,0,scab
f555bd39c239e060.jpg,0,0,0,0,1,0,complex
ccd33ad8e5818a4f.jpg,0,1,0,0,0,0,healthy
c9e5e7cc99b8830a.jpg,0,0,0,0,1,0,complex
e833c7c11e9f7098.jpg,0,1,0,0,0,0,healthy
d6f8a089edf32846.jpg,0,1,0,0,0,0,healthy
f460c3a787df5805.jpg,0,1,0,0,0,0,healthy
9b36d8a080376fda.jpg,0,0,0,1,0,0,rust
8abc65c20f33e4da.jpg,0,0,0,1,0,0,rust
d3da48873238cec7.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
f8b0e3eca23dc609.jpg,1,0,0,0,0,0,scab
da088bc95dc1379d.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
fa1643dbcb400f5a.jpg,0,1,0,0,0,0,healthy
b5f005b7c1c65cd1.jpg,0,0,0,0,0,1,powdery_mildew
e95c4760cde49897.jpg,0,0,0,0,1,0,complex
e8308669ec9772da.jpg,1,0,0,0,0,0,scab
98b88f7a6760c672.jpg,1,0,0,0,0,0,scab
93e671c6923b3a31.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
8d642cc06b8fe78b.jpg,1,0,0,0,0,0,scab
bfd5c3aa200f33e0.jpg,1,0,0,0,0,0,scab
b090e0e1cdedacce.jpg,1,0,0,0,0,0,scab
dbf3e0b226450a9d.jpg,0,0,0,1,0,0,rust
ab639551459966bc.jpg,0,1,0,0,0,0,healthy
bd9f656c08087ab6.jpg,1,0,0,0,0,0,scab
833caa43cd6a56b6.jpg,0,0,0,0,1,0,complex
ff78c07e00052f9b.jpg,0,0,0,0,1,0,complex
d9c01d9e3e3f08d2.jpg,1,0,0,0,0,0,scab
aa91d21a93664fcd.jpg,0,0,0,0,1,0,complex
889cc66538c7b2cf.jpg,0,0,0,1,0,0,rust
fede9529eba83010.jpg,0,1,0,0,0,0,healthy
f1e2837839593a8e.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
83a2d8f5cbe2896a.jpg,0,0,1,0,1,0,frog_eye_leaf_spot complex
85973e8072fad507.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
b05de3994dd01ed4.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
f845c39fce98a1a8.jpg,0,1,0,0,0,0,healthy
aff812da5f25101b.jpg,1,0,0,0,0,0,scab
cb9b25491465ceb5.jpg,1,0,0,0,0,0,scab
fd69d03083db1bc8.jpg,0,1,0,0,0,0,healthy
e8b9005f03073f6f.jpg,1,0,0,0,0,0,scab
844295be3789c6bb.jpg,0,1,0,0,0,0,healthy
d56f31f00ce6bd02.jpg,0,0,0,0,1,0,complex
a564f35bdc6c5602.jpg,0,1,0,0,0,0,healthy
e6ec82e83f3238d1.jpg,0,0,0,0,0,1,powdery_mildew
a5e996287cf72415.jpg,0,0,0,0,1,0,complex
97f4319a60038ff6.jpg,1,0,0,0,0,0,scab
b222d237ad349ef0.jpg,0,1,0,0,0,0,healthy
a9c9cb413a2c3aee.jpg,0,0,1,0,1,0,frog_eye_leaf_spot complex
cec6868e88163fba.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
abb0d8a46b1a25cf.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
a92e566c6b28ad2e.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
f1258b4e187ec8b3.jpg,0,1,0,0,0,0,healthy
e51bd4d12d9de070.jpg,0,1,0,0,0,0,healthy
d4ceaaa7124ea783.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
dfa33cc760e46268.jpg,1,0,0,0,0,0,scab
a5add7c29c8a9899.jpg,1,0,1,0,0,0,scab frog_eye_leaf_spot
c53c6034c0fb87d7.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
e3d4b18fe0f098e2.jpg,0,1,0,0,0,0,healthy
f224c3f95f615c21.jpg,1,0,0,0,0,0,scab
ffc3e383c8f92012.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
85a5c4dd5ed2b868.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
841ec6647abf954c.jpg,1,0,1,0,1,0,scab frog_eye_leaf_spot complex
8d1a6772727115d3.jpg,0,0,0,0,1,0,complex
c8a63eeb680f215e.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
b55348c3b53ca95c.jpg,0,1,0,0,0,0,healthy
f2b3869933c3e126.jpg,0,0,0,0,0,1,powdery_mildew
8baada949b911177.jpg,0,1,0,0,0,0,healthy
ddc9281b19ed9370.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
e15fe19ec1a84ba4.jpg,0,1,0,0,0,0,healthy
99d03881b7d7d23c.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
a2e39a7829156f8e.jpg,1,0,0,0,0,0,scab
9279f283dad209da.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
a4b57ed29e341619.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
dc7185cc1ea72c87.jpg,1,0,0,0,0,0,scab
95b1e94a23f5a958.jpg,0,0,0,0,0,1,powdery_mildew
a081d4e09f0b9efe.jpg,0,1,0,0,0,0,healthy
96c8d2c5ef322f90.jpg,1,0,0,0,0,0,scab
e88d1bbd624e9c34.jpg,0,0,0,0,0,1,powdery_mildew
fe4840de655aa8ad.jpg,0,1,0,0,0,0,healthy
b40dca9a9469ad6b.jpg,0,1,0,0,0,0,healthy
d61236da9659d538.jpg,0,0,0,1,0,0,rust
bf7e9ec08081f9c2.jpg,0,0,0,0,1,0,complex
82c8749539643fee.jpg,0,0,0,0,1,0,complex
c66ce7a4c03d3356.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
d5997dc18d344ce4.jpg,1,0,0,0,0,0,scab
ae95d4dac061ec27.jpg,0,1,0,0,0,0,healthy
cfbd2c3e3e143230.jpg,0,1,0,0,0,0,healthy
b7a7428280dac3df.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
d5ceab404ae7b8a1.jpg,1,0,0,0,0,0,scab
b6268133e6c9eacc.jpg,0,0,1,0,0,0,frog_eye_leaf_spot
bc9668d8ae99945c.jpg,0,1,0,0,0,0,healthy
b2c9ca954e6c6c56.jpg,0,1,0,0,0,0,healthy
d24d24f0f81a37e3.jpg,1,0,0,0,0,0,scab
879cca9598966976.jpg,0,1,0,0,0,0,healthy
a4dc8f289e77502d.jpg,0,1,0,0,0,0,healthy
f3027828cc357c6f.jpg,0,0,0,1,0,0,rust
